Gene stable ID	Mouse gene stable ID	Mouse homology type	Mouse C3H/HeJ gene stable ID	Mouse C3H/HeJ homology type	Mouse CAST/EiJ gene stable ID	Mouse CAST/EiJ homology type	Mouse NOD/ShiLtJ gene stable ID	Mouse NOD/ShiLtJ homology type
MGP_129S1SvImJ_G0035887	ENSMUSG00000035491	ortholog_one2one	MGP_C3HHeJ_G0035563	ortholog_one2one	MGP_CASTEiJ_G0034852	ortholog_one2one	MGP_NODShiLtJ_G0035669	ortholog_one2one
MGP_129S1SvImJ_G0025886	ENSMUSG00000027001	ortholog_one2one	MGP_C3HHeJ_G0025618	ortholog_one2one	MGP_CASTEiJ_G0025080	ortholog_one2one	MGP_NODShiLtJ_G0025723	ortholog_one2one
MGP_129S1SvImJ_G0025306	ENSMUSG00000026645	ortholog_one2one	MGP_C3HHeJ_G0025038	ortholog_one2one	MGP_CASTEiJ_G0024502	ortholog_one2one	MGP_NODShiLtJ_G0025144	ortholog_one2one
MGP_129S1SvImJ_G0024538	ENSMUSG00000053477	ortholog_one2one	MGP_C3HHeJ_G0024273	ortholog_one2one	MGP_CASTEiJ_G0023746	ortholog_one2one	MGP_NODShiLtJ_G0024368	ortholog_one2one
MGP_129S1SvImJ_G0020788	ENSMUSG00000035834	ortholog_one2one	MGP_C3HHeJ_G0020534	ortholog_one2one	MGP_CASTEiJ_G0020052	ortholog_one2one	MGP_NODShiLtJ_G0020627	ortholog_one2one
MGP_129S1SvImJ_G0027837	ENSMUSG00000028124	ortholog_one2one	MGP_C3HHeJ_G0027538	ortholog_one2one	MGP_CASTEiJ_G0026994	ortholog_one2one	MGP_NODShiLtJ_G0027652	ortholog_one2one
MGP_129S1SvImJ_G0036239	ENSMUSG00000040855	ortholog_one2one	MGP_C3HHeJ_G0035908	ortholog_one2one	MGP_CASTEiJ_G0035197	ortholog_one2one	MGP_NODShiLtJ_G0036012	ortholog_one2one
MGP_129S1SvImJ_G0029875	ENSMUSG00000072762	ortholog_one2one						
MGP_129S1SvImJ_G0016773	ENSMUSG00000015314	ortholog_one2one	MGP_C3HHeJ_G0016537	ortholog_one2one	MGP_CASTEiJ_G0016117	ortholog_one2one	MGP_NODShiLtJ_G0016642	ortholog_one2one
MGP_129S1SvImJ_G0027609	ENSMUSG00000063689	ortholog_one2one	MGP_C3HHeJ_G0027313	ortholog_one2one	MGP_CASTEiJ_G0026763	ortholog_one2one	MGP_NODShiLtJ_G0027427	ortholog_one2one
MGP_129S1SvImJ_G0017964	ENSMUSG00000020434	ortholog_one2one	MGP_C3HHeJ_G0017718	ortholog_one2one	MGP_CASTEiJ_G0017280	ortholog_one2one	MGP_NODShiLtJ_G0017821	ortholog_one2one
MGP_129S1SvImJ_G0032302	ENSMUSG00000055409	ortholog_one2one	MGP_C3HHeJ_G0032006	ortholog_one2one	MGP_CASTEiJ_G0031334	ortholog_one2one	MGP_NODShiLtJ_G0032119	ortholog_one2one
MGP_129S1SvImJ_G0028893	ENSMUSG00000028854	ortholog_one2one	MGP_C3HHeJ_G0028589	ortholog_one2one	MGP_CASTEiJ_G0028022	ortholog_one2one	MGP_NODShiLtJ_G0028697	ortholog_one2one
MGP_129S1SvImJ_G0018953	ENSMUSG00000020863	ortholog_one2one	MGP_C3HHeJ_G0018708	ortholog_one2one	MGP_CASTEiJ_G0018263	ortholog_one2one	MGP_NODShiLtJ_G0018803	ortholog_one2one
MGP_129S1SvImJ_G0035129	ENSMUSG00000032377	ortholog_one2one	MGP_C3HHeJ_G0034813	ortholog_one2one	MGP_CASTEiJ_G0034125	ortholog_one2one	MGP_NODShiLtJ_G0034930	ortholog_one2one
MGP_129S1SvImJ_G0023169	ENSMUSG00000079710	ortholog_one2one			MGP_CASTEiJ_G0022413	ortholog_one2one	MGP_NODShiLtJ_G0022994	ortholog_one2one
MGP_129S1SvImJ_G0027274	ENSMUSG00000027829	ortholog_one2one	MGP_C3HHeJ_G0026991	ortholog_one2one	MGP_CASTEiJ_G0026438	ortholog_one2one	MGP_NODShiLtJ_G0027088	ortholog_one2one
MGP_129S1SvImJ_G0025843	ENSMUSG00000009207	ortholog_one2one	MGP_C3HHeJ_G0025575	ortholog_one2one	MGP_CASTEiJ_G0025039	ortholog_one2one	MGP_NODShiLtJ_G0025680	ortholog_one2one
MGP_129S1SvImJ_G0022238	ENSMUSG00000022620	ortholog_one2one	MGP_C3HHeJ_G0021973	ortholog_one2one	MGP_CASTEiJ_G0021495	ortholog_one2one	MGP_NODShiLtJ_G0022066	ortholog_one2one
MGP_129S1SvImJ_G0022581	ENSMUSG00000022763	ortholog_one2one	MGP_C3HHeJ_G0022312	ortholog_one2one	MGP_CASTEiJ_G0021840	ortholog_one2one	MGP_NODShiLtJ_G0022410	ortholog_one2one
MGP_129S1SvImJ_G0028100	ENSMUSG00000028261	ortholog_one2one	MGP_C3HHeJ_G0027799	ortholog_one2one	MGP_CASTEiJ_G0027254	ortholog_one2one	MGP_NODShiLtJ_G0027914	ortholog_one2one
MGP_129S1SvImJ_G0021881	ENSMUSG00000022353	ortholog_one2one	MGP_C3HHeJ_G0021622	ortholog_one2one	MGP_CASTEiJ_G0021139	ortholog_one2one	MGP_NODShiLtJ_G0021717	ortholog_one2one
MGP_129S1SvImJ_G0034628	ENSMUSG00000096555	ortholog_one2one	MGP_C3HHeJ_G0034311	ortholog_one2one	MGP_CASTEiJ_G0033632	ortholog_one2many	MGP_NODShiLtJ_G0034429	ortholog_one2one
MGP_129S1SvImJ_G0034628	ENSMUSG00000096555	ortholog_one2one	MGP_C3HHeJ_G0034311	ortholog_one2one	MGP_CASTEiJ_G0033631	ortholog_one2many	MGP_NODShiLtJ_G0034429	ortholog_one2one
MGP_129S1SvImJ_G0019746	ENSMUSG00000021022	ortholog_one2one	MGP_C3HHeJ_G0019490	ortholog_one2one	MGP_CASTEiJ_G0019042	ortholog_one2one	MGP_NODShiLtJ_G0019599	ortholog_one2one
MGP_129S1SvImJ_G0024186	ENSMUSG00000024317	ortholog_one2one	MGP_C3HHeJ_G0023918	ortholog_one2one	MGP_CASTEiJ_G0023391	ortholog_one2one		
MGP_129S1SvImJ_G0017578	ENSMUSG00000020251	ortholog_one2one	MGP_C3HHeJ_G0017343	ortholog_one2one	MGP_CASTEiJ_G0016910	ortholog_one2one	MGP_NODShiLtJ_G0017441	ortholog_one2one
MGP_129S1SvImJ_G0029378	ENSMUSG00000053121	ortholog_one2one	MGP_C3HHeJ_G0029076	ortholog_one2one	MGP_CASTEiJ_G0028487	ortholog_one2one	MGP_NODShiLtJ_G0029180	ortholog_one2one
MGP_129S1SvImJ_G0020074	ENSMUSG00000058207	ortholog_one2one	MGP_C3HHeJ_G0019816	ortholog_one2one	MGP_CASTEiJ_G0019359	ortholog_one2one	MGP_NODShiLtJ_G0019924	ortholog_one2one
MGP_129S1SvImJ_G0028197	ENSMUSG00000028453	ortholog_one2one	MGP_C3HHeJ_G0027895	ortholog_one2one	MGP_CASTEiJ_G0027335	ortholog_one2one	MGP_NODShiLtJ_G0028001	ortholog_one2one
MGP_129S1SvImJ_G0022643	ENSMUSG00000003233	ortholog_one2one	MGP_C3HHeJ_G0022374	ortholog_one2one	MGP_CASTEiJ_G0021904	ortholog_one2one	MGP_NODShiLtJ_G0022473	ortholog_one2one
MGP_129S1SvImJ_G0029336	ENSMUSG00000048439	ortholog_one2one	MGP_C3HHeJ_G0029033	ortholog_one2one	MGP_CASTEiJ_G0028445	ortholog_one2one	MGP_NODShiLtJ_G0029138	ortholog_one2one
MGP_129S1SvImJ_G0027891	ENSMUSG00000091721	ortholog_one2one	MGP_C3HHeJ_G0027591	ortholog_one2one	MGP_CASTEiJ_G0027047	ortholog_one2one	MGP_NODShiLtJ_G0027705	ortholog_one2one
MGP_129S1SvImJ_G0023911	ENSMUSG00000002833	ortholog_one2one	MGP_C3HHeJ_G0023635	ortholog_one2one	MGP_CASTEiJ_G0023118	ortholog_one2one	MGP_NODShiLtJ_G0023733	ortholog_one2one
MGP_129S1SvImJ_G0027710	ENSMUSG00000002233	ortholog_one2one	MGP_C3HHeJ_G0027412	ortholog_one2one	MGP_CASTEiJ_G0026868	ortholog_one2one	MGP_NODShiLtJ_G0027527	ortholog_one2one
MGP_129S1SvImJ_G0034691	ENSMUSG00000034739	ortholog_one2one	MGP_C3HHeJ_G0034373	ortholog_one2one	MGP_CASTEiJ_G0033696	ortholog_one2one	MGP_NODShiLtJ_G0034489	ortholog_one2one
MGP_129S1SvImJ_G0033690	ENSMUSG00000036120	ortholog_one2one	MGP_C3HHeJ_G0033379	ortholog_one2one	MGP_CASTEiJ_G0032704	ortholog_one2one	MGP_NODShiLtJ_G0033496	ortholog_one2one
MGP_129S1SvImJ_G0022037	ENSMUSG00000005716	ortholog_one2one	MGP_C3HHeJ_G0021776	ortholog_one2one	MGP_CASTEiJ_G0021296	ortholog_one2one	MGP_NODShiLtJ_G0021868	ortholog_one2one
MGP_129S1SvImJ_G0017897	ENSMUSG00000050198	ortholog_one2one	MGP_C3HHeJ_G0017655	ortholog_one2one	MGP_CASTEiJ_G0017220	ortholog_one2one	MGP_NODShiLtJ_G0017758	ortholog_one2one
MGP_129S1SvImJ_G0032369	ENSMUSG00000078671	ortholog_one2one	MGP_C3HHeJ_G0032073	ortholog_one2one	MGP_CASTEiJ_G0031401	ortholog_one2one	MGP_NODShiLtJ_G0032186	ortholog_one2one
MGP_129S1SvImJ_G0027019	ENSMUSG00000038685	ortholog_one2one	MGP_C3HHeJ_G0026735	ortholog_one2one	MGP_CASTEiJ_G0026194	ortholog_one2one	MGP_NODShiLtJ_G0026835	ortholog_one2one
MGP_129S1SvImJ_G0016361	ENSMUSG00000026335	ortholog_one2one	MGP_C3HHeJ_G0016128	ortholog_one2one	MGP_CASTEiJ_G0015710	ortholog_one2one	MGP_NODShiLtJ_G0016233	ortholog_one2one
MGP_129S1SvImJ_G0032929	ENSMUSG00000051900	ortholog_one2one	MGP_C3HHeJ_G0032627	ortholog_one2one	MGP_CASTEiJ_G0031955	ortholog_one2one	MGP_NODShiLtJ_G0032737	ortholog_one2one
MGP_129S1SvImJ_G0023998	ENSMUSG00000091636	ortholog_one2one	MGP_C3HHeJ_G0023721	ortholog_one2one	MGP_CASTEiJ_G0023202	ortholog_one2one	MGP_NODShiLtJ_G0023819	ortholog_one2one
MGP_129S1SvImJ_G0031814	ENSMUSG00000057101	ortholog_one2one	MGP_C3HHeJ_G0031520	ortholog_one2one	MGP_CASTEiJ_G0030860	ortholog_one2one	MGP_NODShiLtJ_G0031628	ortholog_one2one
MGP_129S1SvImJ_G0031704	ENSMUSG00000049130	ortholog_one2one	MGP_C3HHeJ_G0031405	ortholog_one2one	MGP_CASTEiJ_G0030756	ortholog_one2one	MGP_NODShiLtJ_G0031511	ortholog_one2one
MGP_129S1SvImJ_G0024570	ENSMUSG00000025421	ortholog_one2one	MGP_C3HHeJ_G0024305	ortholog_one2one	MGP_CASTEiJ_G0023777	ortholog_one2one	MGP_NODShiLtJ_G0024400	ortholog_one2one
MGP_129S1SvImJ_G0026970	ENSMUSG00000016257	ortholog_one2one	MGP_C3HHeJ_G0026688	ortholog_one2one	MGP_CASTEiJ_G0026147	ortholog_one2one	MGP_NODShiLtJ_G0026788	ortholog_one2one
MGP_129S1SvImJ_G0021234	ENSMUSG00000048933	ortholog_one2one	MGP_C3HHeJ_G0020969	ortholog_one2one	MGP_CASTEiJ_G0020495	ortholog_one2one	MGP_NODShiLtJ_G0021069	ortholog_one2one
MGP_129S1SvImJ_G0026194	ENSMUSG00000048058	ortholog_one2one	MGP_C3HHeJ_G0025915	ortholog_one2one	MGP_CASTEiJ_G0025380	ortholog_one2one	MGP_NODShiLtJ_G0026018	ortholog_one2one
MGP_129S1SvImJ_G0021689	ENSMUSG00000079105	ortholog_one2one	MGP_C3HHeJ_G0021432	ortholog_one2one	MGP_CASTEiJ_G0020949	ortholog_one2one	MGP_NODShiLtJ_G0021529	ortholog_one2one
MGP_129S1SvImJ_G0015927	ENSMUSG00000079610	ortholog_one2one	MGP_C3HHeJ_G0015698	ortholog_one2one	MGP_CASTEiJ_G0015279	ortholog_one2one	MGP_NODShiLtJ_G0015793	ortholog_one2one
MGP_129S1SvImJ_G0020089	ENSMUSG00000041359	ortholog_one2one	MGP_C3HHeJ_G0019831	ortholog_one2one	MGP_CASTEiJ_G0019373	ortholog_one2one	MGP_NODShiLtJ_G0019938	ortholog_one2one
MGP_129S1SvImJ_G0016729	ENSMUSG00000102752	ortholog_one2one	MGP_C3HHeJ_G0016493	ortholog_one2one	MGP_CASTEiJ_G0016074	ortholog_one2one	MGP_NODShiLtJ_G0016598	ortholog_one2one
MGP_129S1SvImJ_G0018763	ENSMUSG00000037750	ortholog_one2one	MGP_C3HHeJ_G0018516	ortholog_one2one	MGP_CASTEiJ_G0018070	ortholog_one2one	MGP_NODShiLtJ_G0018611	ortholog_one2one
MGP_129S1SvImJ_G0017638	ENSMUSG00000069539	ortholog_one2one	MGP_C3HHeJ_G0017403	ortholog_one2one	MGP_CASTEiJ_G0016968	ortholog_one2one	MGP_NODShiLtJ_G0017501	ortholog_one2one
MGP_129S1SvImJ_G0016586	ENSMUSG00000014980	ortholog_one2one	MGP_C3HHeJ_G0016353	ortholog_one2one	MGP_CASTEiJ_G0015932	ortholog_one2one	MGP_NODShiLtJ_G0016457	ortholog_one2one
MGP_129S1SvImJ_G0017973	ENSMUSG00000004748	ortholog_one2one	MGP_C3HHeJ_G0017727	ortholog_one2one	MGP_CASTEiJ_G0017289	ortholog_one2one	MGP_NODShiLtJ_G0017830	ortholog_one2one
MGP_129S1SvImJ_G0016040	ENSMUSG00000048495	ortholog_one2one	MGP_C3HHeJ_G0015810	ortholog_one2one	MGP_CASTEiJ_G0015392	ortholog_one2one	MGP_NODShiLtJ_G0015905	ortholog_one2one
MGP_129S1SvImJ_G0018944	ENSMUSG00000054079	ortholog_one2one	MGP_C3HHeJ_G0018699	ortholog_one2one			MGP_NODShiLtJ_G0018794	ortholog_one2one
MGP_129S1SvImJ_G0030069	ENSMUSG00000029438	ortholog_one2one	MGP_C3HHeJ_G0029762	ortholog_one2one	MGP_CASTEiJ_G0029171	ortholog_one2one	MGP_NODShiLtJ_G0029869	ortholog_one2one
MGP_129S1SvImJ_G0019718	ENSMUSG00000089922	ortholog_one2one	MGP_C3HHeJ_G0019462	ortholog_one2one	MGP_CASTEiJ_G0019015	ortholog_one2one	MGP_NODShiLtJ_G0019573	ortholog_one2one
MGP_129S1SvImJ_G0029918	ENSMUSG00000063430	ortholog_one2one	MGP_C3HHeJ_G0029614	ortholog_one2one	MGP_CASTEiJ_G0029022	ortholog_one2one	MGP_NODShiLtJ_G0029719	ortholog_one2one
MGP_129S1SvImJ_G0030760	ENSMUSG00000086040	ortholog_one2one	MGP_C3HHeJ_G0030454	ortholog_one2one	MGP_CASTEiJ_G0029857	ortholog_one2one	MGP_NODShiLtJ_G0030564	ortholog_one2one
MGP_129S1SvImJ_G0029844	ENSMUSG00000029275	ortholog_one2one	MGP_C3HHeJ_G0029542	ortholog_one2one	MGP_CASTEiJ_G0028956	ortholog_one2one	MGP_NODShiLtJ_G0029645	ortholog_one2one
MGP_129S1SvImJ_G0028357	ENSMUSG00000028394	ortholog_one2one	MGP_C3HHeJ_G0028056	ortholog_one2one	MGP_CASTEiJ_G0027492	ortholog_one2one	MGP_NODShiLtJ_G0028165	ortholog_one2one
MGP_129S1SvImJ_G0016031	ENSMUSG00000073676	ortholog_one2one	MGP_C3HHeJ_G0015801	ortholog_one2one	MGP_CASTEiJ_G0015383	ortholog_one2one	MGP_NODShiLtJ_G0015896	ortholog_one2one
MGP_129S1SvImJ_G0029729	ENSMUSG00000029379	ortholog_one2one	MGP_C3HHeJ_G0029428	ortholog_one2one	MGP_CASTEiJ_G0028838	ortholog_one2one	MGP_NODShiLtJ_G0029530	ortholog_one2one
MGP_129S1SvImJ_G0027359	ENSMUSG00000041734	ortholog_one2one	MGP_C3HHeJ_G0027075	ortholog_one2one	MGP_CASTEiJ_G0026522	ortholog_one2one	MGP_NODShiLtJ_G0027174	ortholog_one2one
MGP_129S1SvImJ_G0022253	ENSMUSG00000036197	ortholog_one2one	MGP_C3HHeJ_G0021988	ortholog_one2one	MGP_CASTEiJ_G0021510	ortholog_one2one	MGP_NODShiLtJ_G0022081	ortholog_one2one
MGP_129S1SvImJ_G0025654	ENSMUSG00000079421	ortholog_one2one	MGP_C3HHeJ_G0025388	ortholog_one2one	MGP_CASTEiJ_G0024850	ortholog_one2one	MGP_NODShiLtJ_G0025492	ortholog_one2one
MGP_129S1SvImJ_G0016543	ENSMUSG00000041483	ortholog_one2one	MGP_C3HHeJ_G0016312	ortholog_one2one	MGP_CASTEiJ_G0015892	ortholog_one2one	MGP_NODShiLtJ_G0016415	ortholog_one2one
MGP_129S1SvImJ_G0029294	ENSMUSG00000040254	ortholog_one2one	MGP_C3HHeJ_G0028994	ortholog_one2one	MGP_CASTEiJ_G0028407	ortholog_one2one	MGP_NODShiLtJ_G0029100	ortholog_one2one
MGP_129S1SvImJ_G0028069	ENSMUSG00000028221	ortholog_one2one	MGP_C3HHeJ_G0027768	ortholog_one2one	MGP_CASTEiJ_G0027223	ortholog_one2one	MGP_NODShiLtJ_G0027883	ortholog_one2one
MGP_129S1SvImJ_G0029786	ENSMUSG00000035310	ortholog_one2one	MGP_C3HHeJ_G0029485	ortholog_one2one	MGP_CASTEiJ_G0028896	ortholog_one2one	MGP_NODShiLtJ_G0029587	ortholog_one2one
MGP_129S1SvImJ_G0017599	ENSMUSG00000020038	ortholog_one2one	MGP_C3HHeJ_G0017364	ortholog_one2one	MGP_CASTEiJ_G0016931	ortholog_one2one	MGP_NODShiLtJ_G0017462	ortholog_one2one
MGP_129S1SvImJ_G0025742	ENSMUSG00000026824	ortholog_one2one	MGP_C3HHeJ_G0025474	ortholog_one2one	MGP_CASTEiJ_G0024939	ortholog_one2one	MGP_NODShiLtJ_G0025578	ortholog_one2one
MGP_129S1SvImJ_G0033316	ENSMUSG00000005540	ortholog_one2one	MGP_C3HHeJ_G0033013	ortholog_one2one	MGP_CASTEiJ_G0032336	ortholog_one2one	MGP_NODShiLtJ_G0033122	ortholog_one2one
MGP_129S1SvImJ_G0025769	ENSMUSG00000035000	ortholog_one2one	MGP_C3HHeJ_G0025501	ortholog_one2one	MGP_CASTEiJ_G0024965	ortholog_one2one	MGP_NODShiLtJ_G0025605	ortholog_one2one
MGP_129S1SvImJ_G0028848	ENSMUSG00000073752	ortholog_one2one	MGP_C3HHeJ_G0028544	ortholog_one2one	MGP_CASTEiJ_G0027977	ortholog_one2one	MGP_NODShiLtJ_G0028652	ortholog_one2one
MGP_129S1SvImJ_G0035110	ENSMUSG00000032425	ortholog_one2one	MGP_C3HHeJ_G0034791	ortholog_one2one	MGP_CASTEiJ_G0034109	ortholog_one2one	MGP_NODShiLtJ_G0034907	ortholog_one2one
MGP_129S1SvImJ_G0024308	ENSMUSG00000103255	ortholog_one2one	MGP_C3HHeJ_G0024041	ortholog_one2one	MGP_CASTEiJ_G0023516	ortholog_one2one	MGP_NODShiLtJ_G0024136	ortholog_one2one
MGP_129S1SvImJ_G0023093	ENSMUSG00000005251	ortholog_one2one	MGP_C3HHeJ_G0022824	ortholog_one2one	MGP_CASTEiJ_G0022344	ortholog_one2one	MGP_NODShiLtJ_G0022922	ortholog_one2one
MGP_129S1SvImJ_G0029732	ENSMUSG00000058427	ortholog_one2one	MGP_C3HHeJ_G0029431	ortholog_one2one	MGP_CASTEiJ_G0028841	ortholog_one2one	MGP_NODShiLtJ_G0029533	ortholog_one2one
MGP_129S1SvImJ_G0033667	ENSMUSG00000059897	ortholog_one2one	MGP_C3HHeJ_G0033355	ortholog_one2one	MGP_CASTEiJ_G0032680	ortholog_one2one	MGP_NODShiLtJ_G0033472	ortholog_one2one
MGP_129S1SvImJ_G0020019	ENSMUSG00000021180	ortholog_one2one	MGP_C3HHeJ_G0019762	ortholog_one2one	MGP_CASTEiJ_G0019308	ortholog_one2one	MGP_NODShiLtJ_G0019876	ortholog_one2one
MGP_129S1SvImJ_G0016748	ENSMUSG00000058715	ortholog_one2one	MGP_C3HHeJ_G0016512	ortholog_one2one	MGP_CASTEiJ_G0016093	ortholog_one2one	MGP_NODShiLtJ_G0016617	ortholog_one2one
MGP_129S1SvImJ_G0028489	ENSMUSG00000073789	ortholog_one2one	MGP_C3HHeJ_G0028183	ortholog_one2one	MGP_CASTEiJ_G0027623	ortholog_one2one	MGP_NODShiLtJ_G0028297	ortholog_one2one
MGP_129S1SvImJ_G0023295	ENSMUSG00000035435	ortholog_one2one	MGP_C3HHeJ_G0023020	ortholog_one2one	MGP_CASTEiJ_G0022522	ortholog_one2one	MGP_NODShiLtJ_G0023114	ortholog_one2one
MGP_129S1SvImJ_G0018730	ENSMUSG00000049396	ortholog_one2one	MGP_C3HHeJ_G0018483	ortholog_one2one	MGP_CASTEiJ_G0018037	ortholog_one2one	MGP_NODShiLtJ_G0018578	ortholog_one2one
MGP_129S1SvImJ_G0026072	ENSMUSG00000075112	ortholog_one2one	MGP_C3HHeJ_G0025798	ortholog_one2one	MGP_CASTEiJ_G0025257	ortholog_one2one	MGP_NODShiLtJ_G0025899	ortholog_one2one
MGP_129S1SvImJ_G0026839	ENSMUSG00000042845	ortholog_one2one	MGP_C3HHeJ_G0026556	ortholog_one2one	MGP_CASTEiJ_G0026017	ortholog_one2one	MGP_NODShiLtJ_G0026659	ortholog_one2one
MGP_129S1SvImJ_G0028292	ENSMUSG00000089717	ortholog_one2one	MGP_C3HHeJ_G0027993	ortholog_one2one	MGP_CASTEiJ_G0027431	ortholog_one2one	MGP_NODShiLtJ_G0028099	ortholog_one2one
MGP_129S1SvImJ_G0020822	ENSMUSG00000047419	ortholog_one2one	MGP_C3HHeJ_G0020566	ortholog_one2one	MGP_CASTEiJ_G0020085	ortholog_one2one	MGP_NODShiLtJ_G0020659	ortholog_one2one
MGP_129S1SvImJ_G0032017	ENSMUSG00000030579	ortholog_one2one	MGP_C3HHeJ_G0031720	ortholog_one2one	MGP_CASTEiJ_G0031054	ortholog_one2one	MGP_NODShiLtJ_G0031831	ortholog_one2one
MGP_129S1SvImJ_G0034152	ENSMUSG00000031948	ortholog_one2one	MGP_C3HHeJ_G0033837	ortholog_one2one	MGP_CASTEiJ_G0033164	ortholog_one2one	MGP_NODShiLtJ_G0033956	ortholog_one2one
MGP_129S1SvImJ_G0021663	ENSMUSG00000025558	ortholog_one2one	MGP_C3HHeJ_G0021407	ortholog_one2one	MGP_CASTEiJ_G0020922	ortholog_one2one	MGP_NODShiLtJ_G0021503	ortholog_one2one
MGP_129S1SvImJ_G0036262	ENSMUSG00000018589	ortholog_one2one	MGP_C3HHeJ_G0035932	ortholog_one2one	MGP_CASTEiJ_G0035219	ortholog_one2one	MGP_NODShiLtJ_G0036036	ortholog_one2one
MGP_129S1SvImJ_G0031411	ENSMUSG00000090698	ortholog_one2one	MGP_C3HHeJ_G0031115	ortholog_one2one	MGP_CASTEiJ_G0030484	ortholog_one2one	MGP_NODShiLtJ_G0031222	ortholog_one2one
MGP_129S1SvImJ_G0019668	ENSMUSG00000002997	ortholog_one2one	MGP_C3HHeJ_G0019416	ortholog_one2one	MGP_CASTEiJ_G0018971	ortholog_one2one	MGP_NODShiLtJ_G0019527	ortholog_one2one
MGP_129S1SvImJ_G0017367	ENSMUSG00000033318	ortholog_one2one	MGP_C3HHeJ_G0017128	ortholog_one2one	MGP_CASTEiJ_G0016699	ortholog_one2one	MGP_NODShiLtJ_G0017226	ortholog_one2one
MGP_129S1SvImJ_G0021764	ENSMUSG00000022237	ortholog_one2one	MGP_C3HHeJ_G0021506	ortholog_one2one	MGP_CASTEiJ_G0021022	ortholog_one2one	MGP_NODShiLtJ_G0021602	ortholog_one2one
MGP_129S1SvImJ_G0034166	ENSMUSG00000031756	ortholog_one2one			MGP_CASTEiJ_G0033178	ortholog_one2one	MGP_NODShiLtJ_G0033970	ortholog_one2one
MGP_129S1SvImJ_G0022609	ENSMUSG00000000325	ortholog_one2one	MGP_C3HHeJ_G0022342	ortholog_one2one	MGP_CASTEiJ_G0021869	ortholog_one2one	MGP_NODShiLtJ_G0022440	ortholog_one2one
MGP_129S1SvImJ_G0020180	ENSMUSG00000042050	ortholog_one2one	MGP_C3HHeJ_G0019923	ortholog_one2one	MGP_CASTEiJ_G0019463	ortholog_one2one	MGP_NODShiLtJ_G0020028	ortholog_one2one
MGP_129S1SvImJ_G0026739	ENSMUSG00000038324	ortholog_one2one	MGP_C3HHeJ_G0026457	ortholog_one2one	MGP_CASTEiJ_G0025918	ortholog_one2one	MGP_NODShiLtJ_G0026559	ortholog_one2one
MGP_129S1SvImJ_G0034176	ENSMUSG00000031844	ortholog_one2one	MGP_C3HHeJ_G0033861	ortholog_one2one	MGP_CASTEiJ_G0033188	ortholog_one2one	MGP_NODShiLtJ_G0033980	ortholog_one2one
MGP_129S1SvImJ_G0024875	ENSMUSG00000099398	ortholog_one2one	MGP_C3HHeJ_G0024609	ortholog_one2one	MGP_CASTEiJ_G0024082	ortholog_one2one	MGP_NODShiLtJ_G0024704	ortholog_one2one
MGP_129S1SvImJ_G0018071	ENSMUSG00000020128	ortholog_one2one	MGP_C3HHeJ_G0017826	ortholog_one2one	MGP_CASTEiJ_G0017387	ortholog_one2one	MGP_NODShiLtJ_G0017928	ortholog_one2one
MGP_129S1SvImJ_G0016346	ENSMUSG00000026278	ortholog_one2one	MGP_C3HHeJ_G0016112	ortholog_one2one	MGP_CASTEiJ_G0015695	ortholog_one2one	MGP_NODShiLtJ_G0016215	ortholog_one2one
MGP_129S1SvImJ_G0035105	ENSMUSG00000032419	ortholog_one2one	MGP_C3HHeJ_G0034786	ortholog_one2one	MGP_CASTEiJ_G0034104	ortholog_one2one	MGP_NODShiLtJ_G0034902	ortholog_one2one
MGP_129S1SvImJ_G0027745	ENSMUSG00000087260	ortholog_one2one	MGP_C3HHeJ_G0027447	ortholog_one2one	MGP_CASTEiJ_G0026903	ortholog_one2one	MGP_NODShiLtJ_G0027562	ortholog_one2one
MGP_129S1SvImJ_G0032725	ENSMUSG00000060759	ortholog_one2one	MGP_C3HHeJ_G0032422	ortholog_one2one	MGP_CASTEiJ_G0031748	ortholog_one2one	MGP_NODShiLtJ_G0032528	ortholog_one2many
MGP_129S1SvImJ_G0032725	ENSMUSG00000060759	ortholog_one2one	MGP_C3HHeJ_G0032422	ortholog_one2one	MGP_CASTEiJ_G0031748	ortholog_one2one	MGP_NODShiLtJ_G0032529	ortholog_one2many
MGP_129S1SvImJ_G0020256	ENSMUSG00000041236	ortholog_one2one	MGP_C3HHeJ_G0020002	ortholog_one2one	MGP_CASTEiJ_G0019537	ortholog_one2one	MGP_NODShiLtJ_G0020105	ortholog_one2one
MGP_129S1SvImJ_G0031405	ENSMUSG00000032718	ortholog_one2one	MGP_C3HHeJ_G0031109	ortholog_one2one	MGP_CASTEiJ_G0030478	ortholog_one2one	MGP_NODShiLtJ_G0031216	ortholog_one2one
MGP_129S1SvImJ_G0023957	ENSMUSG00000019489	ortholog_one2one	MGP_C3HHeJ_G0023680	ortholog_one2one	MGP_CASTEiJ_G0023162	ortholog_one2one	MGP_NODShiLtJ_G0023778	ortholog_one2one
MGP_129S1SvImJ_G0021603	ENSMUSG00000036422	ortholog_one2one	MGP_C3HHeJ_G0021345	ortholog_one2one	MGP_CASTEiJ_G0020860	ortholog_one2one	MGP_NODShiLtJ_G0021441	ortholog_one2one
MGP_129S1SvImJ_G0029395	ENSMUSG00000029168	ortholog_one2one	MGP_C3HHeJ_G0029093	ortholog_one2one	MGP_CASTEiJ_G0028504	ortholog_one2one	MGP_NODShiLtJ_G0029197	ortholog_one2one
