Mouse gene stable ID	Gene stable ID	Mouse homology type	Mouse C3H/HeJ gene stable ID	Mouse C3H/HeJ homology type	Mouse NOD/ShiLtJ gene stable ID	Mouse NOD/ShiLtJ homology type	Mouse CAST/EiJ gene stable ID	Mouse CAST/EiJ homology type
ENSMUSG00000086975	MGP_129S1SvImJ_G0005405	ortholog_one2one	MGP_C3HHeJ_G0005319	ortholog_one2one	MGP_NODShiLtJ_G0005333	ortholog_one2one	MGP_CASTEiJ_G0005263	ortholog_one2one
ENSMUSG00000100314	MGP_129S1SvImJ_G0005156	ortholog_one2one	MGP_C3HHeJ_G0005068	ortholog_one2one	MGP_NODShiLtJ_G0005083	ortholog_one2one	MGP_CASTEiJ_G0005016	ortholog_one2one
ENSMUSG00000085298	MGP_129S1SvImJ_G0005364	ortholog_one2one	MGP_C3HHeJ_G0005278	ortholog_one2one	MGP_NODShiLtJ_G0005292	ortholog_one2one	MGP_CASTEiJ_G0005225	ortholog_one2one
	MGP_129S1SvImJ_G0005536							
ENSMUSG00000100150	MGP_129S1SvImJ_G0005742	ortholog_one2one	MGP_C3HHeJ_G0005658	ortholog_one2one	MGP_NODShiLtJ_G0005675	ortholog_one2one	MGP_CASTEiJ_G0005600	ortholog_one2one
ENSMUSG00000103174	MGP_129S1SvImJ_G0005086	ortholog_one2one	MGP_C3HHeJ_G0004999	ortholog_one2one	MGP_NODShiLtJ_G0005012	ortholog_one2one	MGP_CASTEiJ_G0004946	ortholog_one2one
ENSMUSG00000107503	MGP_129S1SvImJ_G0007071	ortholog_one2one	MGP_C3HHeJ_G0006988	ortholog_one2one	MGP_NODShiLtJ_G0006993	ortholog_one2one	MGP_CASTEiJ_G0006898	ortholog_one2one
ENSMUSG00000086221	MGP_129S1SvImJ_G0006002	ortholog_one2one	MGP_C3HHeJ_G0005921	ortholog_one2one	MGP_NODShiLtJ_G0005938	ortholog_one2one	MGP_CASTEiJ_G0005856	ortholog_one2one
ENSMUSG00000103530	MGP_129S1SvImJ_G0005035	ortholog_one2one	MGP_C3HHeJ_G0004947	ortholog_one2one	MGP_NODShiLtJ_G0004962	ortholog_one2one	MGP_CASTEiJ_G0004895	ortholog_one2one
ENSMUSG00000084829	MGP_129S1SvImJ_G0006096	ortholog_one2one	MGP_C3HHeJ_G0006013	ortholog_one2one	MGP_NODShiLtJ_G0006032	ortholog_one2one	MGP_CASTEiJ_G0005950	ortholog_one2one
ENSMUSG00000098161	MGP_129S1SvImJ_G0007517	ortholog_one2one	MGP_C3HHeJ_G0007434	ortholog_one2one	MGP_NODShiLtJ_G0007438	ortholog_one2one	MGP_CASTEiJ_G0007338	ortholog_one2one
ENSMUSG00000097458	MGP_129S1SvImJ_G0006011	ortholog_one2one	MGP_C3HHeJ_G0005930	ortholog_one2one	MGP_NODShiLtJ_G0005947	ortholog_one2one	MGP_CASTEiJ_G0005865	ortholog_one2one
ENSMUSG00000085217	MGP_129S1SvImJ_G0006455	ortholog_one2one	MGP_C3HHeJ_G0006371	ortholog_one2one	MGP_NODShiLtJ_G0006385	ortholog_one2one	MGP_CASTEiJ_G0006304	ortholog_one2one
ENSMUSG00000107217	MGP_129S1SvImJ_G0006910	ortholog_one2one	MGP_C3HHeJ_G0006825	ortholog_one2one	MGP_NODShiLtJ_G0006831	ortholog_one2one	MGP_CASTEiJ_G0006742	ortholog_one2one
ENSMUSG00000097142	MGP_129S1SvImJ_G0005571	ortholog_one2one	MGP_C3HHeJ_G0005484	ortholog_one2one	MGP_NODShiLtJ_G0005501	ortholog_one2one	MGP_CASTEiJ_G0005427	ortholog_one2one
ENSMUSG00000097015	MGP_129S1SvImJ_G0007243	ortholog_one2one	MGP_C3HHeJ_G0007162	ortholog_one2one	MGP_NODShiLtJ_G0007165	ortholog_one2one	MGP_CASTEiJ_G0007064	ortholog_one2one
ENSMUSG00000084791	MGP_129S1SvImJ_G0005939	ortholog_one2one	MGP_C3HHeJ_G0005858	ortholog_one2one	MGP_NODShiLtJ_G0005877	ortholog_one2one	MGP_CASTEiJ_G0005794	ortholog_one2one
ENSMUSG00000097997	MGP_129S1SvImJ_G0005557	ortholog_one2one	MGP_C3HHeJ_G0005470	ortholog_one2one	MGP_NODShiLtJ_G0005487	ortholog_one2one	MGP_CASTEiJ_G0005413	ortholog_one2one
ENSMUSG00000097591	MGP_129S1SvImJ_G0005829	ortholog_one2one	MGP_C3HHeJ_G0005747	ortholog_one2one	MGP_NODShiLtJ_G0005766	ortholog_one2one	MGP_CASTEiJ_G0005685	ortholog_one2one
ENSMUSG00000100120	MGP_129S1SvImJ_G0004831	ortholog_one2one	MGP_C3HHeJ_G0004742	ortholog_one2one	MGP_NODShiLtJ_G0004757	ortholog_one2one	MGP_CASTEiJ_G0004696	ortholog_one2one
ENSMUSG00000106927	MGP_129S1SvImJ_G0006884	ortholog_one2one	MGP_C3HHeJ_G0006799	ortholog_one2one	MGP_NODShiLtJ_G0006806	ortholog_one2one	MGP_CASTEiJ_G0006718	ortholog_one2one
	MGP_129S1SvImJ_G0007286							
ENSMUSG00000108345	MGP_129S1SvImJ_G0007204	ortholog_one2one	MGP_C3HHeJ_G0007122	ortholog_one2one	MGP_NODShiLtJ_G0007126	ortholog_one2one	MGP_CASTEiJ_G0007024	ortholog_one2one
ENSMUSG00000105161	MGP_129S1SvImJ_G0006749	ortholog_one2one	MGP_C3HHeJ_G0006664	ortholog_one2one	MGP_NODShiLtJ_G0006674	ortholog_one2one	MGP_CASTEiJ_G0006587	ortholog_one2one
ENSMUSG00000087316	MGP_129S1SvImJ_G0006401	ortholog_one2one	MGP_C3HHeJ_G0006317	ortholog_one2one	MGP_NODShiLtJ_G0006334	ortholog_one2one	MGP_CASTEiJ_G0006252	ortholog_one2one
ENSMUSG00000087069	MGP_129S1SvImJ_G0005969	ortholog_one2one	MGP_C3HHeJ_G0005888	ortholog_one2one	MGP_NODShiLtJ_G0005906	ortholog_one2one	MGP_CASTEiJ_G0005823	ortholog_one2one
ENSMUSG00000099411	MGP_129S1SvImJ_G0005642	ortholog_one2one	MGP_C3HHeJ_G0005556	ortholog_one2one	MGP_NODShiLtJ_G0005573	ortholog_one2one	MGP_CASTEiJ_G0005500	ortholog_one2one
ENSMUSG00000107419	MGP_129S1SvImJ_G0006995	ortholog_one2one	MGP_C3HHeJ_G0006958	ortholog_one2one	MGP_NODShiLtJ_G0006916	ortholog_one2one	MGP_CASTEiJ_G0006825	ortholog_one2one
ENSMUSG00000086306	MGP_129S1SvImJ_G0005328	ortholog_one2one	MGP_C3HHeJ_G0005242	ortholog_one2one	MGP_NODShiLtJ_G0005256	ortholog_one2one	MGP_CASTEiJ_G0005189	ortholog_one2one
ENSMUSG00000087559	MGP_129S1SvImJ_G0005966	ortholog_one2one	MGP_C3HHeJ_G0005885	ortholog_one2one	MGP_NODShiLtJ_G0005903	ortholog_one2one		
ENSMUSG00000104077	MGP_129S1SvImJ_G0005094	ortholog_one2one	MGP_C3HHeJ_G0005007	ortholog_one2one	MGP_NODShiLtJ_G0005020	ortholog_one2one	MGP_CASTEiJ_G0004954	ortholog_one2one
ENSMUSG00000097519	MGP_129S1SvImJ_G0004838	ortholog_one2one	MGP_C3HHeJ_G0004749	ortholog_one2one	MGP_NODShiLtJ_G0004764	ortholog_one2one	MGP_CASTEiJ_G0004703	ortholog_one2one
ENSMUSG00000100282	MGP_129S1SvImJ_G0007438	ortholog_one2one	MGP_C3HHeJ_G0007355	ortholog_one2one	MGP_NODShiLtJ_G0007359	ortholog_one2one	MGP_CASTEiJ_G0007259	ortholog_one2one
	MGP_129S1SvImJ_G0005622							
ENSMUSG00000086366	MGP_129S1SvImJ_G0005185	ortholog_one2one	MGP_C3HHeJ_G0005099	ortholog_one2one	MGP_NODShiLtJ_G0005114	ortholog_one2one	MGP_CASTEiJ_G0005046	ortholog_one2one
ENSMUSG00000097605	MGP_129S1SvImJ_G0005227	ortholog_one2one	MGP_C3HHeJ_G0005141	ortholog_one2one	MGP_NODShiLtJ_G0005156	ortholog_one2one	MGP_CASTEiJ_G0005088	ortholog_one2one
ENSMUSG00000107073	MGP_129S1SvImJ_G0005673	ortholog_one2one	MGP_C3HHeJ_G0005587	ortholog_one2one	MGP_NODShiLtJ_G0005604	ortholog_one2one	MGP_CASTEiJ_G0005530	ortholog_one2one
ENSMUSG00000097869	MGP_129S1SvImJ_G0005153	ortholog_one2one	MGP_C3HHeJ_G0005065	ortholog_one2one	MGP_NODShiLtJ_G0005080	ortholog_one2one	MGP_CASTEiJ_G0005013	ortholog_one2one
ENSMUSG00000085675	MGP_129S1SvImJ_G0005173	ortholog_one2one	MGP_C3HHeJ_G0005086	ortholog_one2one	MGP_NODShiLtJ_G0005101	ortholog_one2one	MGP_CASTEiJ_G0005033	ortholog_one2one
ENSMUSG00000085920	MGP_129S1SvImJ_G0006494	ortholog_one2one	MGP_C3HHeJ_G0006410	ortholog_one2one	MGP_NODShiLtJ_G0006424	ortholog_one2one	MGP_CASTEiJ_G0006342	ortholog_one2one
	MGP_129S1SvImJ_G0005348							
ENSMUSG00000068151	MGP_129S1SvImJ_G0007176	ortholog_one2one	MGP_C3HHeJ_G0007094	ortholog_one2one				
ENSMUSG00000086066	MGP_129S1SvImJ_G0006380	ortholog_one2one	MGP_C3HHeJ_G0006297	ortholog_one2one	MGP_NODShiLtJ_G0006314	ortholog_one2one	MGP_CASTEiJ_G0006231	ortholog_one2one
ENSMUSG00000097191	MGP_129S1SvImJ_G0006871	ortholog_one2one	MGP_C3HHeJ_G0006786	ortholog_one2one	MGP_NODShiLtJ_G0006793	ortholog_one2one	MGP_CASTEiJ_G0006705	ortholog_one2one
ENSMUSG00000086256	MGP_129S1SvImJ_G0005182	ortholog_one2one	MGP_C3HHeJ_G0005096	ortholog_one2one	MGP_NODShiLtJ_G0005111	ortholog_one2one	MGP_CASTEiJ_G0005043	ortholog_one2one
ENSMUSG00000104553	MGP_129S1SvImJ_G0006372	ortholog_one2one	MGP_C3HHeJ_G0006290	ortholog_one2one	MGP_NODShiLtJ_G0006306	ortholog_one2one	MGP_CASTEiJ_G0006224	ortholog_one2one
ENSMUSG00000108411	MGP_129S1SvImJ_G0007168	ortholog_one2one	MGP_C3HHeJ_G0007086	ortholog_one2one	MGP_NODShiLtJ_G0007091	ortholog_one2one	MGP_CASTEiJ_G0006990	ortholog_one2one
ENSMUSG00000087127	MGP_129S1SvImJ_G0007144	ortholog_one2one	MGP_C3HHeJ_G0007062	ortholog_one2one	MGP_NODShiLtJ_G0007067	ortholog_one2one	MGP_CASTEiJ_G0006966	ortholog_one2one
ENSMUSG00000106237	MGP_129S1SvImJ_G0006838	ortholog_one2one	MGP_C3HHeJ_G0006753	ortholog_one2one			MGP_CASTEiJ_G0006675	ortholog_one2one
ENSMUSG00000107859	MGP_129S1SvImJ_G0006395	ortholog_one2one	MGP_C3HHeJ_G0006311	ortholog_one2one	MGP_NODShiLtJ_G0006329	ortholog_one2one	MGP_CASTEiJ_G0006246	ortholog_one2one
ENSMUSG00000087422	MGP_129S1SvImJ_G0005923	ortholog_one2one	MGP_C3HHeJ_G0005842	ortholog_one2one	MGP_NODShiLtJ_G0005861	ortholog_one2one	MGP_CASTEiJ_G0005778	ortholog_one2one
ENSMUSG00000086696	MGP_129S1SvImJ_G0006448	ortholog_one2one	MGP_C3HHeJ_G0006364	ortholog_one2one	MGP_NODShiLtJ_G0006378	ortholog_one2one	MGP_CASTEiJ_G0006297	ortholog_one2one
ENSMUSG00000085456	MGP_129S1SvImJ_G0005130	ortholog_one2one	MGP_C3HHeJ_G0005043	ortholog_one2one	MGP_NODShiLtJ_G0005057	ortholog_one2one	MGP_CASTEiJ_G0004990	ortholog_one2one
ENSMUSG00000107924	MGP_129S1SvImJ_G0005586	ortholog_one2one	MGP_C3HHeJ_G0005500	ortholog_one2one	MGP_NODShiLtJ_G0005516	ortholog_one2one	MGP_CASTEiJ_G0005443	ortholog_one2one
ENSMUSG00000100546	MGP_129S1SvImJ_G0004919	ortholog_one2one	MGP_C3HHeJ_G0004831	ortholog_one2one	MGP_NODShiLtJ_G0004847	ortholog_one2one	MGP_CASTEiJ_G0004781	ortholog_one2one
ENSMUSG00000104932	MGP_129S1SvImJ_G0006807	ortholog_one2one	MGP_C3HHeJ_G0006722	ortholog_one2one	MGP_NODShiLtJ_G0006731	ortholog_one2one	MGP_CASTEiJ_G0006645	ortholog_one2one
ENSMUSG00000103170	MGP_129S1SvImJ_G0006184	ortholog_one2one	MGP_C3HHeJ_G0006102	ortholog_one2one	MGP_NODShiLtJ_G0006120	ortholog_one2one	MGP_CASTEiJ_G0006037	ortholog_one2one
ENSMUSG00000097545	MGP_129S1SvImJ_G0005562	ortholog_one2one	MGP_C3HHeJ_G0005475	ortholog_one2one	MGP_NODShiLtJ_G0005492	ortholog_one2one	MGP_CASTEiJ_G0005418	ortholog_one2one
	MGP_129S1SvImJ_G0006715							
ENSMUSG00000097641	MGP_129S1SvImJ_G0005765	ortholog_one2one	MGP_C3HHeJ_G0005681	ortholog_one2one	MGP_NODShiLtJ_G0005699	ortholog_one2one	MGP_CASTEiJ_G0005623	ortholog_one2one
ENSMUSG00000089726	MGP_129S1SvImJ_G0005573	ortholog_one2one	MGP_C3HHeJ_G0005486	ortholog_one2one	MGP_NODShiLtJ_G0005503	ortholog_one2one	MGP_CASTEiJ_G0005429	ortholog_one2one
ENSMUSG00000073590	MGP_129S1SvImJ_G0005784	ortholog_one2one	MGP_C3HHeJ_G0005700	ortholog_one2one	MGP_NODShiLtJ_G0005718	ortholog_one2one	MGP_CASTEiJ_G0005642	ortholog_one2one
ENSMUSG00000108356	MGP_129S1SvImJ_G0006988	ortholog_one2one	MGP_C3HHeJ_G0006965	ortholog_one2one	MGP_NODShiLtJ_G0006909	ortholog_one2one		
ENSMUSG00000105811	MGP_129S1SvImJ_G0006348	ortholog_one2one	MGP_C3HHeJ_G0006266	ortholog_one2one	MGP_NODShiLtJ_G0006282	ortholog_one2one	MGP_CASTEiJ_G0006200	ortholog_one2one
ENSMUSG00000107622	MGP_129S1SvImJ_G0007017	ortholog_one2one	MGP_C3HHeJ_G0006935	ortholog_one2one	MGP_NODShiLtJ_G0006939	ortholog_one2one	MGP_CASTEiJ_G0006844	ortholog_one2one
ENSMUSG00000097673	MGP_129S1SvImJ_G0006599	ortholog_one2one	MGP_C3HHeJ_G0006514	ortholog_one2one	MGP_NODShiLtJ_G0006523	ortholog_one2one	MGP_CASTEiJ_G0006440	ortholog_one2one
ENSMUSG00000097033	MGP_129S1SvImJ_G0005478	ortholog_one2one	MGP_C3HHeJ_G0005393	ortholog_one2one	MGP_NODShiLtJ_G0005407	ortholog_one2one	MGP_CASTEiJ_G0005335	ortholog_one2one
ENSMUSG00000101965	MGP_129S1SvImJ_G0007151	ortholog_one2one	MGP_C3HHeJ_G0007069	ortholog_one2one	MGP_NODShiLtJ_G0007074	ortholog_one2one	MGP_CASTEiJ_G0006973	ortholog_one2one
ENSMUSG00000084921	MGP_129S1SvImJ_G0006775	ortholog_one2one	MGP_C3HHeJ_G0006690	ortholog_one2one	MGP_NODShiLtJ_G0006700	ortholog_one2one	MGP_CASTEiJ_G0006613	ortholog_one2one
ENSMUSG00000096982	MGP_129S1SvImJ_G0005789	ortholog_one2one	MGP_C3HHeJ_G0005705	ortholog_one2one	MGP_NODShiLtJ_G0005723	ortholog_one2one	MGP_CASTEiJ_G0005646	ortholog_one2one
	MGP_129S1SvImJ_G0005438							
ENSMUSG00000097465	MGP_129S1SvImJ_G0005665	ortholog_one2one	MGP_C3HHeJ_G0005579	ortholog_one2one	MGP_NODShiLtJ_G0005596	ortholog_one2one	MGP_CASTEiJ_G0005523	ortholog_one2one
ENSMUSG00000108315	MGP_129S1SvImJ_G0007239	ortholog_one2one	MGP_C3HHeJ_G0007158	ortholog_one2one	MGP_NODShiLtJ_G0007161	ortholog_one2one	MGP_CASTEiJ_G0007060	ortholog_one2one
ENSMUSG00000106466	MGP_129S1SvImJ_G0006835	ortholog_one2one	MGP_C3HHeJ_G0006750	ortholog_one2one	MGP_NODShiLtJ_G0006759	ortholog_one2one	MGP_CASTEiJ_G0006672	ortholog_one2one
ENSMUSG00000085635	MGP_129S1SvImJ_G0007534	ortholog_one2one	MGP_C3HHeJ_G0007453	ortholog_one2one	MGP_NODShiLtJ_G0007457	ortholog_one2one	MGP_CASTEiJ_G0007357	ortholog_one2one
ENSMUSG00000104201	MGP_129S1SvImJ_G0004802	ortholog_one2one	MGP_C3HHeJ_G0004713	ortholog_one2one	MGP_NODShiLtJ_G0004729	ortholog_one2one	MGP_CASTEiJ_G0004669	ortholog_one2one
ENSMUSG00000085429	MGP_129S1SvImJ_G0005910	ortholog_one2one	MGP_C3HHeJ_G0005829	ortholog_one2one	MGP_NODShiLtJ_G0005848	ortholog_one2one	MGP_CASTEiJ_G0005765	ortholog_one2one
ENSMUSG00000097147	MGP_129S1SvImJ_G0005260	ortholog_one2one	MGP_C3HHeJ_G0005174	ortholog_one2one	MGP_NODShiLtJ_G0005189	ortholog_one2one	MGP_CASTEiJ_G0005121	ortholog_one2one
ENSMUSG00000100252	MGP_129S1SvImJ_G0006129	ortholog_one2one	MGP_C3HHeJ_G0006046	ortholog_one2one	MGP_NODShiLtJ_G0006064	ortholog_one2one	MGP_CASTEiJ_G0005982	ortholog_one2one
ENSMUSG00000097838	MGP_129S1SvImJ_G0005427	ortholog_one2one	MGP_C3HHeJ_G0005342	ortholog_one2one	MGP_NODShiLtJ_G0005356	ortholog_one2one	MGP_CASTEiJ_G0005286	ortholog_one2one
ENSMUSG00000087277	MGP_129S1SvImJ_G0007095	ortholog_one2one	MGP_C3HHeJ_G0007012	ortholog_one2one	MGP_NODShiLtJ_G0007017	ortholog_one2one	MGP_CASTEiJ_G0006918	ortholog_one2one
ENSMUSG00000100844	MGP_129S1SvImJ_G0005359	ortholog_one2one	MGP_C3HHeJ_G0005273	ortholog_one2one	MGP_NODShiLtJ_G0005287	ortholog_one2one	MGP_CASTEiJ_G0005220	ortholog_one2one
ENSMUSG00000097615	MGP_129S1SvImJ_G0005072	ortholog_one2one	MGP_C3HHeJ_G0004985	ortholog_one2one	MGP_NODShiLtJ_G0004998	ortholog_one2one	MGP_CASTEiJ_G0004932	ortholog_one2one
ENSMUSG00000085796	MGP_129S1SvImJ_G0006031	ortholog_one2one	MGP_C3HHeJ_G0005950	ortholog_one2one	MGP_NODShiLtJ_G0005967	ortholog_one2one	MGP_CASTEiJ_G0005885	ortholog_one2one
ENSMUSG00000107387	MGP_129S1SvImJ_G0006888	ortholog_one2one	MGP_C3HHeJ_G0006803	ortholog_one2one	MGP_NODShiLtJ_G0006810	ortholog_one2one	MGP_CASTEiJ_G0006722	ortholog_one2one
ENSMUSG00000086348	MGP_129S1SvImJ_G0006084	ortholog_one2one	MGP_C3HHeJ_G0006001	ortholog_one2one	MGP_NODShiLtJ_G0006020	ortholog_one2one	MGP_CASTEiJ_G0005938	ortholog_one2one
	MGP_129S1SvImJ_G0007331							
ENSMUSG00000097567	MGP_129S1SvImJ_G0005754	ortholog_one2one	MGP_C3HHeJ_G0005669	ortholog_one2one	MGP_NODShiLtJ_G0005686	ortholog_one2one	MGP_CASTEiJ_G0005612	ortholog_one2one
ENSMUSG00000097229	MGP_129S1SvImJ_G0004980	ortholog_one2one	MGP_C3HHeJ_G0004892	ortholog_one2one	MGP_NODShiLtJ_G0004907	ortholog_one2one	MGP_CASTEiJ_G0004841	ortholog_one2one
ENSMUSG00000085976	MGP_129S1SvImJ_G0005965	ortholog_one2one	MGP_C3HHeJ_G0005884	ortholog_one2one	MGP_NODShiLtJ_G0005902	ortholog_one2one	MGP_CASTEiJ_G0005820	ortholog_one2one
ENSMUSG00000102408	MGP_129S1SvImJ_G0005026	ortholog_one2one	MGP_C3HHeJ_G0004938	ortholog_one2one	MGP_NODShiLtJ_G0004953	ortholog_one2one	MGP_CASTEiJ_G0004886	ortholog_one2one
ENSMUSG00000105274	MGP_129S1SvImJ_G0006808	ortholog_one2one	MGP_C3HHeJ_G0006723	ortholog_one2one	MGP_NODShiLtJ_G0006732	ortholog_one2one	MGP_CASTEiJ_G0006646	ortholog_one2one
ENSMUSG00000100635	MGP_129S1SvImJ_G0004819	ortholog_one2one	MGP_C3HHeJ_G0004730	ortholog_one2one	MGP_NODShiLtJ_G0004746	ortholog_one2one	MGP_CASTEiJ_G0004686	ortholog_one2one
ENSMUSG00000107313	MGP_129S1SvImJ_G0006874	ortholog_one2one	MGP_C3HHeJ_G0006789	ortholog_one2one	MGP_NODShiLtJ_G0006796	ortholog_one2one	MGP_CASTEiJ_G0006708	ortholog_one2one
ENSMUSG00000100480	MGP_129S1SvImJ_G0004820	ortholog_one2one	MGP_C3HHeJ_G0004731	ortholog_one2one	MGP_NODShiLtJ_G0004747	ortholog_one2one	MGP_CASTEiJ_G0004687	ortholog_one2one
ENSMUSG00000097232	MGP_129S1SvImJ_G0005595	ortholog_one2one	MGP_C3HHeJ_G0005509	ortholog_one2one	MGP_NODShiLtJ_G0005525	ortholog_one2one	MGP_CASTEiJ_G0005452	ortholog_one2one
ENSMUSG00000104835	MGP_129S1SvImJ_G0006269	ortholog_one2one	MGP_C3HHeJ_G0006188	ortholog_one2one	MGP_NODShiLtJ_G0006205	ortholog_one2one	MGP_CASTEiJ_G0006122	ortholog_one2one
ENSMUSG00000108760	MGP_129S1SvImJ_G0007275	ortholog_one2one	MGP_C3HHeJ_G0007194	ortholog_one2one	MGP_NODShiLtJ_G0007197	ortholog_one2one	MGP_CASTEiJ_G0007096	ortholog_one2one
ENSMUSG00000087219	MGP_129S1SvImJ_G0005874	ortholog_one2one	MGP_C3HHeJ_G0005793	ortholog_one2one	MGP_NODShiLtJ_G0005812	ortholog_one2one	MGP_CASTEiJ_G0005729	ortholog_one2one
ENSMUSG00000107667	MGP_129S1SvImJ_G0006954	ortholog_one2one	MGP_C3HHeJ_G0006870	ortholog_one2one	MGP_NODShiLtJ_G0006875	ortholog_one2one	MGP_CASTEiJ_G0006786	ortholog_one2one
ENSMUSG00000102469	MGP_129S1SvImJ_G0006239	ortholog_one2one	MGP_C3HHeJ_G0006157	ortholog_one2one	MGP_NODShiLtJ_G0006175	ortholog_one2one	MGP_CASTEiJ_G0006091	ortholog_one2one
ENSMUSG00000085369	MGP_129S1SvImJ_G0006088	ortholog_one2one	MGP_C3HHeJ_G0006005	ortholog_one2one	MGP_NODShiLtJ_G0006024	ortholog_one2one	MGP_CASTEiJ_G0005942	ortholog_one2one
ENSMUSG00000086924	MGP_129S1SvImJ_G0005332	ortholog_one2one	MGP_C3HHeJ_G0005246	ortholog_one2one	MGP_NODShiLtJ_G0005260	ortholog_one2one	MGP_CASTEiJ_G0005193	ortholog_one2one
ENSMUSG00000089733	MGP_129S1SvImJ_G0005567	ortholog_one2one	MGP_C3HHeJ_G0005480	ortholog_one2one	MGP_NODShiLtJ_G0005497	ortholog_one2one	MGP_CASTEiJ_G0005423	ortholog_one2one
ENSMUSG00000085496	MGP_129S1SvImJ_G0006007	ortholog_one2one	MGP_C3HHeJ_G0005926	ortholog_one2one	MGP_NODShiLtJ_G0005943	ortholog_one2one	MGP_CASTEiJ_G0005861	ortholog_one2one
ENSMUSG00000101859	MGP_129S1SvImJ_G0006003	ortholog_one2one	MGP_C3HHeJ_G0005922	ortholog_one2one	MGP_NODShiLtJ_G0005939	ortholog_one2one	MGP_CASTEiJ_G0005857	ortholog_one2one
ENSMUSG00000100108	MGP_129S1SvImJ_G0004894	ortholog_one2one	MGP_C3HHeJ_G0004806	ortholog_one2one	MGP_NODShiLtJ_G0004822	ortholog_one2one	MGP_CASTEiJ_G0004757	ortholog_one2one
ENSMUSG00000105907	MGP_129S1SvImJ_G0006855	ortholog_one2one	MGP_C3HHeJ_G0006770	ortholog_one2one	MGP_NODShiLtJ_G0006777	ortholog_one2one	MGP_CASTEiJ_G0006689	ortholog_one2one
ENSMUSG00000086856	MGP_129S1SvImJ_G0006526	ortholog_one2one	MGP_C3HHeJ_G0006442	ortholog_one2one	MGP_NODShiLtJ_G0006456	ortholog_one2one	MGP_CASTEiJ_G0006374	ortholog_one2one
ENSMUSG00000093662	MGP_129S1SvImJ_G0007458	ortholog_one2one	MGP_C3HHeJ_G0007375	ortholog_one2one	MGP_NODShiLtJ_G0007379	ortholog_one2one	MGP_CASTEiJ_G0007279	ortholog_one2one
ENSMUSG00000086057	MGP_129S1SvImJ_G0005510	ortholog_one2one	MGP_C3HHeJ_G0005425	ortholog_one2one	MGP_NODShiLtJ_G0005439	ortholog_one2one	MGP_CASTEiJ_G0005367	ortholog_one2one
ENSMUSG00000101849	MGP_129S1SvImJ_G0004881	ortholog_one2one	MGP_C3HHeJ_G0004792	ortholog_one2one	MGP_NODShiLtJ_G0004807	ortholog_one2one	MGP_CASTEiJ_G0004745	ortholog_one2one
ENSMUSG00000097694	MGP_129S1SvImJ_G0005666	ortholog_one2one	MGP_C3HHeJ_G0005580	ortholog_one2one	MGP_NODShiLtJ_G0005597	ortholog_one2one	MGP_CASTEiJ_G0005524	ortholog_one2one
ENSMUSG00000086526	MGP_129S1SvImJ_G0007140	ortholog_one2one	MGP_C3HHeJ_G0007058	ortholog_one2one	MGP_NODShiLtJ_G0007063	ortholog_one2one	MGP_CASTEiJ_G0006962	ortholog_one2one
ENSMUSG00000101546	MGP_129S1SvImJ_G0007290	ortholog_one2one	MGP_C3HHeJ_G0007209	ortholog_one2one	MGP_NODShiLtJ_G0007212	ortholog_one2one	MGP_CASTEiJ_G0007111	ortholog_one2one
ENSMUSG00000096988	MGP_129S1SvImJ_G0005748	ortholog_one2one	MGP_C3HHeJ_G0005663	ortholog_one2one	MGP_NODShiLtJ_G0005680	ortholog_one2one	MGP_CASTEiJ_G0005605	ortholog_one2one
ENSMUSG00000106808	MGP_129S1SvImJ_G0006644	ortholog_one2one	MGP_C3HHeJ_G0006560	ortholog_one2one	MGP_NODShiLtJ_G0006569	ortholog_one2one	MGP_CASTEiJ_G0006482	ortholog_one2one
ENSMUSG00000087425	MGP_129S1SvImJ_G0005764	ortholog_one2one			MGP_NODShiLtJ_G0005696	ortholog_one2one	MGP_CASTEiJ_G0005622	ortholog_one2one
ENSMUSG00000108616	MGP_129S1SvImJ_G0007223	ortholog_one2one	MGP_C3HHeJ_G0007142	ortholog_one2one	MGP_NODShiLtJ_G0007145	ortholog_one2one	MGP_CASTEiJ_G0007044	ortholog_one2one
ENSMUSG00000100596	MGP_129S1SvImJ_G0005503	ortholog_one2one	MGP_C3HHeJ_G0005418	ortholog_one2one	MGP_NODShiLtJ_G0005432	ortholog_one2one	MGP_CASTEiJ_G0005360	ortholog_one2one
ENSMUSG00000085438	MGP_129S1SvImJ_G0006005	ortholog_one2one	MGP_C3HHeJ_G0005924	ortholog_one2one	MGP_NODShiLtJ_G0005941	ortholog_one2one	MGP_CASTEiJ_G0005859	ortholog_one2one
ENSMUSG00000102069	MGP_129S1SvImJ_G0005603	ortholog_one2one	MGP_C3HHeJ_G0005517	ortholog_one2one	MGP_NODShiLtJ_G0005533	ortholog_one2one	MGP_CASTEiJ_G0005460	ortholog_one2one
ENSMUSG00000104102	MGP_129S1SvImJ_G0006116	ortholog_one2one	MGP_C3HHeJ_G0006033	ortholog_one2one				
ENSMUSG00000087273	MGP_129S1SvImJ_G0006558	ortholog_one2one	MGP_C3HHeJ_G0006474	ortholog_one2one	MGP_NODShiLtJ_G0006487	ortholog_one2one	MGP_CASTEiJ_G0006405	ortholog_one2one
ENSMUSG00000105484	MGP_129S1SvImJ_G0007510	ortholog_one2one	MGP_C3HHeJ_G0007427	ortholog_one2one	MGP_NODShiLtJ_G0007431	ortholog_one2one	MGP_CASTEiJ_G0007330	ortholog_one2one
